A8N5232360414,{"orig_badge": "1221", "mapped_userid": "204"},2025-08-24T17:48:57,1,FLASK,2025-08-24T12:38:35.044790
A8N5232360414,{"orig_badge": "1221", "mapped_userid": "204"},2025-08-24T17:54:56,1,FLASK,2025-08-24T12:38:35.045612
A8N5232360414,{"orig_badge": "1221", "mapped_userid": "204"},2025-08-24T18:33:20,1,FLASK,2025-08-24T12:38:35.046331
