A8N5232360581,{"orig_badge": "895", "mapped_userid": "584"},2025-08-24T18:15:11,1,FLASK,2025-08-24T12:38:25.373957
A8N5232360581,{"orig_badge": "150", "mapped_userid": "362"},2025-08-24T18:15:15,1,FLASK,2025-08-24T12:38:25.374740
A8N5232360581,{"orig_badge": "1", "mapped_userid": "992"},2025-08-24T18:15:26,1,FLASK,2025-08-24T12:38:25.375402
