A8N5232360900,{"orig_badge": "386", "mapped_userid": "296"},2025-08-24T18:19:52,1,FLASK,2025-08-24T12:38:06.312130
A8N5232360900,{"orig_badge": "386", "mapped_userid": "296"},2025-08-24T18:19:54,1,FLASK,2025-08-24T12:38:06.313680
A8N5232360900,{"orig_badge": "1470", "mapped_userid": "1006"},2025-08-24T18:37:13,1,FLASK,2025-08-24T12:38:06.314260
