CQQC232361249,{"orig_badge": "962", "mapped_userid": "971"},2025-08-24T17:58:18,1,FLASK,2025-08-24T12:38:42.660883
CQQC232361249,{"orig_badge": "962", "mapped_userid": "971"},2025-08-24T18:27:34,1,FLASK,2025-08-24T12:38:42.661620
CQQC232361249,{"orig_badge": "962", "mapped_userid": "971"},2025-08-24T18:29:42,1,FLASK,2025-08-24T12:38:42.662195
CQQC232361249,{"orig_badge": "962", "mapped_userid": "971"},2025-08-24T18:33:03,1,FLASK,2025-08-24T12:38:42.662752
